id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7987359,09-05-2010 17:47,1575,5582,$122.92,Swipe Transaction,19964,Sarasota,FL,34230,5311,
7987377,09-05-2010 17:56,96,3695,$54.00,Swipe Transaction,61195,Yorba Linda,CA,92886,5541,
7987379,09-05-2010 17:56,1797,1127,$52.69,Swipe Transaction,44919,San Leandro,CA,94577,5814,
7987382,09-05-2010 17:58,96,3695,$86.89,Swipe Transaction,61195,Yorba Linda,CA,92886,5541,
7987392,09-05-2010 18:03,1776,4938,$13.78,Swipe Transaction,63694,Nashport,OH,43830,5411,
7987413,09-05-2010 18:13,987,4146,$44.29,Swipe Transaction,22204,Gaithersburg,MD,20879,5541,
7987425,09-05-2010 18:17,96,5175,$85.00,Swipe Transaction,61195,Yorba Linda,CA,92886,5541,
7987433,09-05-2010 18:20,96,5175,$-85.00,Swipe Transaction,61195,Yorba Linda,CA,92886,5541,
7987440,09-05-2010 18:21,96,5175,$93.29,Swipe Transaction,61195,Yorba Linda,CA,92886,5541,
7987480,09-05-2010 18:40,909,4663,$-94.00,Swipe Transaction,56431,Olympia,WA,98516,5541,
7987481,09-05-2010 18:41,285,2156,$100.00,Swipe Transaction,27092,San Jose,CA,95111,4829,
7987504,09-05-2010 18:49,96,3695,$1.70,Swipe Transaction,14528,Yorba Linda,CA,92887,5499,
7987505,09-05-2010 18:49,909,4663,$94.00,Swipe Transaction,56431,Olympia,WA,98516,5541,
7987506,09-05-2010 18:49,997,5046,$41.45,Swipe Transaction,35189,Dallas,TX,75236,4121,
7987507,09-05-2010 18:50,909,4663,$26.00,Swipe Transaction,56431,Olympia,WA,98516,5541,
7987521,09-05-2010 18:58,997,5825,$40.81,Swipe Transaction,98648,Dallas,TX,75236,5814,
7987537,09-05-2010 19:03,1559,2920,$91.00,Swipe Transaction,59935,Acworth,GA,30101,5499,
7987544,09-05-2010 19:05,1559,2920,$-91.00,Swipe Transaction,59935,Acworth,GA,30101,5499,
7987553,09-05-2010 19:09,114,3398,$80.00,Swipe Transaction,27092,Baldwin Park,CA,91706,4829,Insufficient Balance
7987566,09-05-2010 19:16,114,3070,$80.00,Swipe Transaction,27092,Baldwin Park,CA,91706,4829,Insufficient Balance
7987592,09-05-2010 19:26,1559,2920,$42.35,Swipe Transaction,59935,Acworth,GA,30101,5499,
7987598,09-05-2010 19:31,1595,2472,$23.32,Online Transaction,18563,ONLINE,,,4121,
7987602,09-05-2010 19:32,1559,2920,$34.04,Swipe Transaction,61195,Acworth,GA,30101,5541,
7987609,09-05-2010 19:34,1098,4626,$-86.00,Swipe Transaction,41260,Columbus,OH,43214,5541,
7987613,09-05-2010 19:36,1559,2920,$100.00,Swipe Transaction,61195,Acworth,GA,30101,5541,
7987614,09-05-2010 19:37,1098,4626,$39.82,Swipe Transaction,41260,Columbus,OH,43214,5541,
7987636,09-05-2010 19:45,1169,2485,$44.85,Online Transaction,41122,ONLINE,,,4784,
7987650,09-05-2010 19:52,1559,2920,$-100.00,Swipe Transaction,61195,Acworth,GA,30101,5541,
7987664,09-05-2010 19:56,1098,4626,$86.00,Swipe Transaction,41260,Columbus,OH,43214,5541,
7987667,09-05-2010 19:59,114,3398,$137.96,Swipe Transaction,91882,Vista,CA,92084,8062,
7987669,09-05-2010 20:00,464,3233,$100.00,Swipe Transaction,27092,Louisville,KY,40216,4829,
7987700,09-05-2010 20:15,1559,3301,$72.16,Swipe Transaction,55060,Acworth,GA,30101,5812,
7987710,09-05-2010 20:22,1168,3239,$26.58,Online Transaction,39261,ONLINE,,,5815,
7987761,09-05-2010 20:43,1595,2429,$24.41,Swipe Transaction,66428,Bronx,NY,10463,4121,
7987770,09-05-2010 20:48,997,2261,$13.79,Swipe Transaction,50783,Dallas,TX,75238,5411,
7987797,09-05-2010 21:01,1168,3239,$35.23,Online Transaction,39021,ONLINE,,,4784,
7987804,09-05-2010 21:04,1595,2429,$174.15,Swipe Transaction,80141,Bronx,NY,10463,5411,
7987818,09-05-2010 21:14,997,2261,$13.28,Swipe Transaction,50783,Dallas,TX,75238,5411,
7987847,09-05-2010 21:29,1595,2472,$114.20,Swipe Transaction,80141,Bronx,NY,10463,5411,Insufficient Balance
7987872,09-05-2010 21:43,1797,1127,$31.84,Swipe Transaction,20519,Vallejo,CA,94591,5942,
7987883,09-05-2010 21:48,1654,4276,$71.58,Swipe Transaction,75781,North Kingstown,RI,2852,5411,
7987899,09-05-2010 21:55,1595,2472,$121.34,Swipe Transaction,50783,Bronx,NY,10466,5411,
7987944,09-05-2010 22:14,1727,3766,$14.07,Online Transaction,18563,ONLINE,,,4121,
7987992,09-05-2010 22:39,1168,3239,$88.00,Swipe Transaction,43293,Berkeley Heights,NJ,7922,5499,
7988040,09-05-2010 22:58,1168,3239,$65.31,Swipe Transaction,43293,Berkeley Heights,NJ,7922,5499,
7988039,09-05-2010 22:58,1168,3239,$-88.00,Swipe Transaction,43293,Berkeley Heights,NJ,7922,5499,
7988089,09-05-2010 23:57,1718,4706,$2.31,Swipe Transaction,86438,West Covina,CA,91792,5499,
8110230,09-06-2010 00:14,997,5825,$2.74,Swipe Transaction,7470,Chula Vista,CA,91913,5411,
8110236,09-06-2010 00:24,1797,1127,$40.55,Online Transaction,16798,ONLINE,,,4121,
8110242,09-06-2010 00:44,114,3398,$52.89,Swipe Transaction,59935,North Hollywood,CA,91606,5499,
8110244,09-06-2010 00:47,114,3398,$-88.00,Swipe Transaction,59935,North Hollywood,CA,91606,5499,
8110243,09-06-2010 00:47,114,3398,$88.00,Swipe Transaction,59935,North Hollywood,CA,91606,5499,
8110269,09-06-2010 01:26,1575,5582,$29.98,Online Transaction,18563,ONLINE,,,4121,
8110277,09-06-2010 01:38,1963,5418,$44.04,Swipe Transaction,88646,Vacaville,CA,95688,5812,
8110305,09-06-2010 02:28,1776,4938,$91.81,Online Transaction,39021,ONLINE,,,4784,
8110377,09-06-2010 04:33,1718,2029,$46.18,Online Transaction,15143,ONLINE,,,4784,
8110408,09-06-2010 05:20,1098,4626,$8.62,Swipe Transaction,13683,Jefferson,IA,50129,5411,
8110414,09-06-2010 05:29,1727,5982,$6.26,Online Transaction,85247,ONLINE,,,5815,
8110436,09-06-2010 05:43,1659,260,$-100.00,Swipe Transaction,59935,Wauconda,IL,60084,5499,
8110437,09-06-2010 05:43,1659,260,$116.24,Swipe Transaction,59935,Wauconda,IL,60084,5499,
8110444,09-06-2010 05:54,1659,260,$100.00,Swipe Transaction,59935,Wauconda,IL,60084,5499,
8110479,09-06-2010 06:06,1797,1127,$27.73,Online Transaction,15143,ONLINE,,,4784,
8110490,09-06-2010 06:09,1776,4938,$17.01,Swipe Transaction,73840,Nashport,OH,43830,5912,
8110509,09-06-2010 06:13,1659,185,$1.80,Swipe Transaction,26371,Wauconda,IL,60084,5411,
8110522,09-06-2010 06:17,1559,3301,$2.47,Swipe Transaction,61195,Acworth,GA,30101,5541,
8110535,09-06-2010 06:21,96,3695,$1.91,Swipe Transaction,14528,Yorba Linda,CA,92887,5499,
8110551,09-06-2010 06:24,1696,2408,$11.85,Online Transaction,50404,ONLINE,,,4784,
8110566,09-06-2010 06:29,112,1134,$51.19,Online Transaction,39021,ONLINE,,,4784,
8110589,09-06-2010 06:34,285,2927,$100.00,Swipe Transaction,27092,San Jose,CA,95111,4829,
8110628,09-06-2010 06:43,1559,5797,$3.65,Swipe Transaction,25887,Acworth,GA,30101,5814,
8110638,09-06-2010 06:44,1797,1127,$39.27,Online Transaction,15143,ONLINE,,,4784,
8110643,09-06-2010 06:45,1718,5144,$13.92,Swipe Transaction,20519,Spring Valley,CA,91977,5942,
8110688,09-06-2010 06:59,909,4663,$14.79,Swipe Transaction,20561,Olympia,WA,98516,5912,
8110697,09-06-2010 07:01,208,4980,$62.19,Swipe Transaction,66010,Bothell,WA,98021,7538,
8110739,09-06-2010 07:09,1595,2472,$6.83,Swipe Transaction,50783,San Diego,CA,92101,5411,
8110757,09-06-2010 07:12,1718,5144,$7.20,Swipe Transaction,17493,Alhambra,CA,91801,5812,
8110820,09-06-2010 07:26,464,3233,$48.13,Online Transaction,39021,ONLINE,,,4784,
8110847,09-06-2010 07:32,987,4146,$4.15,Swipe Transaction,43293,Gaithersburg,MD,20882,5499,
8110867,09-06-2010 07:37,997,5825,$1.61,Swipe Transaction,14528,Chula Vista,CA,91913,5499,
8110875,09-06-2010 07:38,1696,2408,$-99.00,Swipe Transaction,59935,Merritt Island,FL,32953,5499,
8110878,09-06-2010 07:39,909,3719,$-58.00,Swipe Transaction,56431,Olympia,WA,98516,5541,
8110885,09-06-2010 07:40,987,4146,$32.54,Online Transaction,39021,ONLINE,,,4784,
8110887,09-06-2010 07:40,1696,2408,$135.32,Swipe Transaction,59935,Merritt Island,FL,32953,5499,
8110892,09-06-2010 07:41,1963,3364,$21.62,Online Transaction,18563,ONLINE,,,4121,
8110903,09-06-2010 07:43,1718,2029,$10.02,Swipe Transaction,7791,West Covina,CA,91792,5812,
8110904,09-06-2010 07:44,997,2261,$42.22,Swipe Transaction,81536,La Mesa,CA,91941,5310,
8110915,09-06-2010 07:46,909,3719,$31.27,Swipe Transaction,56431,Olympia,WA,98516,5541,
8110917,09-06-2010 07:46,1098,4626,$33.32,Swipe Transaction,54801,Jefferson,IA,50129,7538,
8110937,09-06-2010 07:50,1696,2408,$99.00,Swipe Transaction,59935,Merritt Island,FL,32953,5499,
8110969,09-06-2010 07:58,909,3719,$58.00,Swipe Transaction,56431,Olympia,WA,98516,5541,
8110977,09-06-2010 08:00,997,2261,$1.32,Swipe Transaction,14528,Chula Vista,CA,91913,5499,
8111024,09-06-2010 08:11,464,3233,$51.47,Swipe Transaction,86410,Orlando,FL,32808,5211,
8111038,09-06-2010 08:13,1659,260,$35.58,Online Transaction,16798,ONLINE,,,4121,
8111053,09-06-2010 08:16,1575,5582,$0.97,Swipe Transaction,14528,Sarasota,FL,34235,5499,
8111070,09-06-2010 08:19,1963,3317,$30.29,Online Transaction,16798,ONLINE,,,4121,
8111080,09-06-2010 08:23,1098,4626,$54.03,Swipe Transaction,61195,Jefferson,IA,50129,5541,
8111097,09-06-2010 08:27,1098,4626,$-72.00,Swipe Transaction,61195,Jefferson,IA,50129,5541,Insufficient Balance
8111110,09-06-2010 08:29,1098,4626,$72.00,Swipe Transaction,61195,Jefferson,IA,50129,5541,Insufficient Balance
8111121,09-06-2010 08:31,909,2583,$40.36,Online Transaction,88998,ONLINE,,,4784,Insufficient Balance
8111180,09-06-2010 08:45,909,3719,$31.14,Online Transaction,88998,ONLINE,,,4784,
8111192,09-06-2010 08:47,1659,3438,$21.85,Online Transaction,16798,ONLINE,,,4121,
8111199,09-06-2010 08:49,909,3719,$29.92,Online Transaction,16798,ONLINE,,,4121,
8111259,09-06-2010 09:02,285,2156,$52.32,Swipe Transaction,32858,Lathrop,CA,95330,5311,
8111283,09-06-2010 09:06,997,2261,$13.47,Swipe Transaction,59397,Imperial Beach,CA,91932,5812,
8111336,09-06-2010 09:17,1654,1200,$2.50,Swipe Transaction,61195,Newport,RI,2840,5541,
8111354,09-06-2010 09:22,1659,260,$37.86,Swipe Transaction,63683,Wauconda,IL,60084,4121,
8111358,09-06-2010 09:23,1559,5797,$22.39,Online Transaction,39021,ONLINE,,,4784,
8111376,09-06-2010 09:28,987,4146,$312.65,Online Transaction,96529,ONLINE,,,4899,
8111391,09-06-2010 09:30,285,2156,$2.94,Swipe Transaction,75781,Watsonville,CA,95076,5411,
8111415,09-06-2010 09:34,1888,1016,$65.34,Swipe Transaction,59935,Farmington,MN,55024,5499,
8111429,09-06-2010 09:36,1888,1016,$81.00,Swipe Transaction,59935,Farmington,MN,55024,5499,
8111430,09-06-2010 09:36,1888,1016,$-81.00,Swipe Transaction,59935,Farmington,MN,55024,5499,
8111437,09-06-2010 09:39,1098,2253,$63.11,Swipe Transaction,61195,Jefferson,IA,50129,5541,
8111459,09-06-2010 09:43,1575,224,$15.53,Swipe Transaction,29232,Osprey,FL,34229,4121,
8111472,09-06-2010 09:46,1718,5144,$46.79,Online Transaction,15143,ONLINE,,,4784,
8111478,09-06-2010 09:47,1776,4938,$-66.00,Swipe Transaction,43293,Nashport,OH,43830,5499,
8111508,09-06-2010 09:55,1776,4938,$66.00,Swipe Transaction,43293,Nashport,OH,43830,5499,
8111509,09-06-2010 09:55,1776,4938,$39.53,Swipe Transaction,43293,Nashport,OH,43830,5499,
8111532,09-06-2010 10:00,997,5825,$1.46,Swipe Transaction,14528,Chula Vista,CA,91913,5499,
8111538,09-06-2010 10:01,112,3470,$1.29,Swipe Transaction,20519,Apalachin,NY,13732,5942,
8111541,09-06-2010 10:01,1654,1200,$26.54,Swipe Transaction,94328,Newport,RI,2840,5411,
8111547,09-06-2010 10:03,1168,3239,$-79.00,Swipe Transaction,43293,Berkeley Heights,NJ,7922,5499,
8111558,09-06-2010 10:05,997,5046,$36.50,Online Transaction,15143,ONLINE,,,4784,
8111566,09-06-2010 10:07,1168,3239,$69.20,Swipe Transaction,43293,Berkeley Heights,NJ,7922,5499,
8111589,09-06-2010 10:11,1098,2253,$13.91,Swipe Transaction,7337,Jefferson,IA,50129,5812,
8111625,09-06-2010 10:19,1168,3239,$79.00,Swipe Transaction,43293,Berkeley Heights,NJ,7922,5499,
8111646,09-06-2010 10:24,1595,2472,$22.72,Online Transaction,18563,ONLINE,,,4121,
8111647,09-06-2010 10:25,598,2040,$137.21,Swipe Transaction,37555,Boston,MA,2241,4111,
8111655,09-06-2010 10:26,1168,3239,$88.50,Swipe Transaction,52087,Berkeley Heights,NJ,7922,5651,
8111666,09-06-2010 10:29,598,2040,$42.70,Swipe Transaction,13523,Hanover,NH,3755,5310,
8111697,09-06-2010 10:35,1575,5582,$14.22,Swipe Transaction,61195,Sarasota,FL,34232,5541,
8111737,09-06-2010 10:42,1718,5144,$96.16,Swipe Transaction,25404,West Covina,CA,91792,4900,
8111751,09-06-2010 10:45,987,4146,$8.29,Swipe Transaction,84184,Gaithersburg,MD,20879,5812,
8111753,09-06-2010 10:45,1776,4938,$-70.00,Swipe Transaction,61195,Nashport,OH,43830,5541,
8111791,09-06-2010 10:54,1776,4938,$70.00,Swipe Transaction,61195,Nashport,OH,43830,5541,
8111797,09-06-2010 10:56,997,5046,$1.26,Swipe Transaction,14528,Chula Vista,CA,91913,5499,
8111812,09-06-2010 10:58,1776,4938,$46.81,Swipe Transaction,61195,Nashport,OH,43830,5541,
8111884,09-06-2010 11:13,1654,4276,$97.87,Swipe Transaction,57935,Newport,RI,2840,5300,
8111902,09-06-2010 11:17,1169,2485,$30.42,Swipe Transaction,23326,Seymour,IN,47274,4121,
8111907,09-06-2010 11:18,112,3470,$10.52,Swipe Transaction,75822,Carthage,NY,13619,5812,
8111932,09-06-2010 11:21,1797,1127,$4.95,Swipe Transaction,23481,San Leandro,CA,94577,5812,
8111966,09-06-2010 11:29,598,2040,$40.00,Swipe Transaction,27092,Grantham,NH,3753,4829,
8111975,09-06-2010 11:31,1776,4938,$38.28,Online Transaction,39021,ONLINE,,,4784,
8112018,09-06-2010 11:40,909,3719,$19.19,Swipe Transaction,44578,Olympia,WA,98516,5812,
8112023,09-06-2010 11:41,1654,4276,$67.00,Swipe Transaction,61195,Newport,RI,2840,5541,
8112035,09-06-2010 11:44,1654,4276,$74.62,Swipe Transaction,61195,Newport,RI,2840,5541,
8112045,09-06-2010 11:46,1575,5582,$120.00,Swipe Transaction,27092,Osprey,FL,34229,4829,
8112066,09-06-2010 11:54,464,3233,$15.31,Swipe Transaction,59397,Orlando,FL,32804,5812,
8112069,09-06-2010 11:54,1654,4276,$-67.00,Swipe Transaction,61195,Newport,RI,2840,5541,
8112077,09-06-2010 11:56,1169,2485,$52.62,Online Transaction,41122,ONLINE,,,4784,
8112103,09-06-2010 12:01,1654,4276,$73.53,Swipe Transaction,61195,Newport,RI,2840,5541,
8112128,09-06-2010 12:05,1654,4276,$-91.00,Swipe Transaction,61195,Newport,RI,2840,5541,
8112133,09-06-2010 12:06,598,32,$1.65,Swipe Transaction,86438,Whitefield,NH,3598,5499,
8112134,09-06-2010 12:06,598,2040,$44.43,Swipe Transaction,30170,Franconia,NH,3580,5411,
8112180,09-06-2010 12:15,1696,2408,$9.21,Online Transaction,50404,ONLINE,,,4784,
8112183,09-06-2010 12:15,1888,1169,$72.77,Swipe Transaction,34490,Lonsdale,MN,55046,5719,
8112197,09-06-2010 12:18,464,3233,$15.26,Swipe Transaction,75936,Orlando,FL,32804,5814,
8112210,09-06-2010 12:19,1654,4276,$91.00,Swipe Transaction,61195,Newport,RI,2840,5541,
8112266,09-06-2010 12:30,1963,5418,$15.68,Online Transaction,18563,ONLINE,,,4121,
8112297,09-06-2010 12:35,208,2426,$63.28,Swipe Transaction,22204,Federal Way,WA,98023,5541,
8112309,09-06-2010 12:36,1727,3766,$-94.00,Swipe Transaction,59935,Columbia,SC,29229,5499,
8112342,09-06-2010 12:43,208,2426,$-83.00,Swipe Transaction,22204,Federal Way,WA,98023,5541,
8112341,09-06-2010 12:43,208,2426,$83.00,Swipe Transaction,22204,Federal Way,WA,98023,5541,
8112347,09-06-2010 12:45,1727,3766,$94.00,Swipe Transaction,59935,Columbia,SC,29229,5499,
8112400,09-06-2010 12:55,1727,3766,$39.70,Swipe Transaction,59935,Columbia,SC,29229,5499,
8112430,09-06-2010 13:01,112,3470,$1.47,Swipe Transaction,86438,Carthage,NY,13619,5499,
8112486,09-06-2010 13:10,598,32,$23.66,Online Transaction,39021,ONLINE,,,4784,
8112496,09-06-2010 13:11,1595,2472,$11.64,Swipe Transaction,25887,San Diego,CA,92101,5814,
8112497,09-06-2010 13:11,1659,260,$69.91,Swipe Transaction,24823,Wauconda,IL,60084,7538,
8112500,09-06-2010 13:13,598,32,$28.59,Online Transaction,39021,ONLINE,,,4784,Technical Glitch
8112507,09-06-2010 13:14,1696,2408,$4.64,Swipe Transaction,6822,Merritt Island,FL,32952,5912,
8112512,09-06-2010 13:15,1963,5418,$23.85,Online Transaction,16798,ONLINE,,,4121,
8112627,09-06-2010 13:40,1727,5982,$68.00,Swipe Transaction,59935,Columbia,SC,29229,5499,
8112644,09-06-2010 13:43,1727,5982,$-68.00,Swipe Transaction,59935,Columbia,SC,29229,5499,
8112651,09-06-2010 13:45,1727,5982,$39.21,Swipe Transaction,59935,Columbia,SC,29229,5499,
8112670,09-06-2010 13:50,208,4980,$35.26,Online Transaction,16798,ONLINE,,,4121,
8112735,09-06-2010 14:01,1888,1169,$78.48,Swipe Transaction,59935,Farmington,MN,55024,5499,
8112788,09-06-2010 14:14,1888,1169,$-72.00,Swipe Transaction,59935,Farmington,MN,55024,5499,
8112803,09-06-2010 14:19,598,2040,$39.62,Swipe Transaction,100336,Gorham,NH,3581,5211,
8112837,09-06-2010 14:27,909,155,$9.89,Swipe Transaction,99404,Olympia,WA,98516,7542,
8112839,09-06-2010 14:28,598,32,$30.79,Online Transaction,39021,ONLINE,,,4784,
8112844,09-06-2010 14:29,1888,1169,$72.00,Swipe Transaction,59935,Farmington,MN,55024,5499,
8112850,09-06-2010 14:30,1169,4179,$44.84,Online Transaction,41122,ONLINE,,,4784,
8112866,09-06-2010 14:32,1797,1127,$37.63,Online Transaction,15143,ONLINE,,,4784,
8112872,09-06-2010 14:34,114,3398,$-95.00,Swipe Transaction,61195,North Hollywood,CA,91606,5541,
8112888,09-06-2010 14:38,114,3398,$95.00,Swipe Transaction,61195,North Hollywood,CA,91606,5541,
8112922,09-06-2010 14:47,208,2426,$93.00,Swipe Transaction,43293,Bothell,WA,98021,5499,
8112961,09-06-2010 14:55,208,2426,$-93.00,Swipe Transaction,43293,Bothell,WA,98021,5499,
8112967,09-06-2010 14:56,114,3398,$55.54,Swipe Transaction,61195,North Hollywood,CA,91606,5541,
8112972,09-06-2010 14:56,1718,4706,$43.84,Online Transaction,15143,ONLINE,,,4784,
8112979,09-06-2010 14:59,208,2426,$48.32,Swipe Transaction,43293,Bothell,WA,98021,5499,
8112993,09-06-2010 15:01,1776,4938,$-88.00,Swipe Transaction,61195,Nashport,OH,43830,5541,
8113007,09-06-2010 15:03,1776,4938,$44.05,Swipe Transaction,61195,Nashport,OH,43830,5541,
8113056,09-06-2010 15:14,909,4663,$24.17,Swipe Transaction,59935,Olympia,WA,98516,5499,
8113062,09-06-2010 15:16,1776,4938,$88.00,Swipe Transaction,61195,Nashport,OH,43830,5541,
8113065,09-06-2010 15:17,909,4663,$75.00,Swipe Transaction,59935,Olympia,WA,98516,5499,
8113093,09-06-2010 15:23,1718,2029,$30.33,Online Transaction,15143,ONLINE,,,4784,
8113096,09-06-2010 15:24,1696,2408,$11.36,Online Transaction,50404,ONLINE,,,4784,
8113110,09-06-2010 15:28,909,4663,$-75.00,Swipe Transaction,59935,Olympia,WA,98516,5499,
8113126,09-06-2010 15:32,114,3070,$34.85,Online Transaction,15143,ONLINE,,,4784,
8113141,09-06-2010 15:35,208,4980,$17.43,Swipe Transaction,75781,Federal Way,WA,98023,5411,
8113160,09-06-2010 15:38,1776,4938,$-77.00,Swipe Transaction,61195,Nashport,OH,43830,5541,
8113167,09-06-2010 15:40,1575,2112,$0.79,Swipe Transaction,14528,Sarasota,FL,34235,5499,
8113168,09-06-2010 15:40,1963,3317,$23.36,Swipe Transaction,88852,Vacaville,CA,95687,4121,
8113171,09-06-2010 15:41,464,3233,$22.36,Swipe Transaction,22204,Orlando,FL,32804,5541,
8113177,09-06-2010 15:41,1776,4938,$77.00,Swipe Transaction,61195,Nashport,OH,43830,5541,
8113219,09-06-2010 15:52,114,3070,$29.89,Online Transaction,15143,ONLINE,,,4784,Insufficient Balance
8113223,09-06-2010 15:53,96,3773,$99.86,Swipe Transaction,41782,Yorba Linda,CA,92886,5912,
8113232,09-06-2010 15:54,1776,4938,$38.29,Swipe Transaction,61195,Nashport,OH,43830,5541,
8113245,09-06-2010 15:59,96,3773,$174.44,Swipe Transaction,41782,Yorba Linda,CA,92886,5912,Insufficient Balance
8113274,09-06-2010 16:04,1559,3301,$31.38,Swipe Transaction,20519,Austell,GA,30106,5942,
8113293,09-06-2010 16:07,1963,4565,$30.37,Swipe Transaction,88852,Vacaville,CA,95687,4121,
8113315,09-06-2010 16:11,909,4663,$50.00,Swipe Transaction,56431,Olympia,WA,98516,5541,
8113328,09-06-2010 16:14,1963,4565,$147.08,Swipe Transaction,72719,Vacaville,CA,95687,7922,
8113338,09-06-2010 16:17,96,3695,$59.00,Swipe Transaction,43293,Yorba Linda,CA,92887,5499,
8113339,09-06-2010 16:17,114,3070,$11.04,Swipe Transaction,83480,North Hollywood,CA,91606,9402,
8113341,09-06-2010 16:17,909,4663,$-50.00,Swipe Transaction,56431,Olympia,WA,98516,5541,
8113351,09-06-2010 16:21,909,4663,$19.27,Swipe Transaction,56431,Olympia,WA,98516,5541,
8113357,09-06-2010 16:22,96,3695,$105.11,Swipe Transaction,43293,Yorba Linda,CA,92887,5499,
8113358,09-06-2010 16:22,114,3070,$60.12,Swipe Transaction,35970,North Hollywood,CA,91606,5651,
8113361,09-06-2010 16:23,96,5175,$140.65,Swipe Transaction,81591,Yorba Linda,CA,92886,5300,
8113366,09-06-2010 16:24,464,3233,$120.00,Swipe Transaction,27092,Orlando,FL,32807,4829,
8113374,09-06-2010 16:26,96,3695,$-59.00,Swipe Transaction,43293,Yorba Linda,CA,92887,5499,
8113385,09-06-2010 16:27,997,2261,$11.37,Swipe Transaction,60569,Cardiff By The Sea,CA,92007,5300,
8113396,09-06-2010 16:28,1169,5763,$22.08,Online Transaction,16798,ONLINE,,,4121,
8113426,09-06-2010 16:34,1098,4626,$33.54,Swipe Transaction,59935,Johnston,IA,50131,5499,
8113449,09-06-2010 16:38,114,3398,$40.22,Online Transaction,15143,ONLINE,,,4784,
8113484,09-06-2010 16:46,1559,5797,$26.74,Swipe Transaction,29589,Acworth,GA,30101,5411,
8113485,09-06-2010 16:46,1696,2408,$50.90,Online Transaction,17976,ONLINE,,,4900,
8113487,09-06-2010 16:47,1595,2429,$53.10,Swipe Transaction,11468,San Diego,CA,92114,5970,
8113498,09-06-2010 16:50,1098,4626,$52.00,Swipe Transaction,59935,Johnston,IA,50131,5499,
8113501,09-06-2010 16:51,1098,4626,$-52.00,Swipe Transaction,59935,Johnston,IA,50131,5499,
8113505,09-06-2010 16:52,285,2156,$100.00,Swipe Transaction,27092,San Jose,CA,95111,4829,
